,timestamp,visitorid,event,itemid,transactionid
4602,1433224023441,538433,view,379254,
4603,1433223913317,5948,view,6774,
4604,1433223016851,771571,view,354233,
4605,1433222557901,142773,view,323194,
4606,1433223776944,261301,view,233695,
4607,1433221362468,764680,view,230164,
4608,1433223757654,1324264,view,387562,
4609,1433223176542,325025,view,362457,
4610,1433222342841,61488,view,16813,
4611,1433224598636,682983,view,456818,
4612,1433224095569,16485,view,69699,
4613,1433222239010,588669,view,301721,
4614,1433222016987,97921,view,9975,
4615,1433221617458,664876,view,309778,
4616,1433223708637,791544,view,248626,
4617,1433221215489,1004326,view,432925,
4618,1433224283810,484346,view,276704,
4619,1433220958731,996051,view,428085,
4620,1433221781226,712443,view,346655,
4621,1433223931384,5948,view,5613,
4622,1433222252087,295939,view,196670,
4623,1433221874007,475362,view,240453,
4624,1433223930861,97993,view,234890,
4625,1433223206778,1100847,view,57593,
4626,1433222823282,3877,view,185553,
4627,1433223930712,525953,view,268500,
4628,1433222562586,767125,view,370653,
4629,1433222944933,985068,view,337327,
4630,1433222226073,1138470,view,284654,
4631,1433224594169,1144231,view,374092,
4632,1433223417395,1010949,view,20395,
4633,1433222693086,373563,view,263577,
4634,1433224285091,384763,view,289653,
4635,1433221072113,752674,view,178022,
4636,1433174247387,542026,view,261644,
4637,1433176762800,438138,view,439478,
4638,1433174370294,425170,view,398012,
4639,1433174865791,273406,view,120098,
4640,1433176714376,809753,view,153280,
4641,1433176706236,1129847,view,319344,
4642,1433175404116,1153202,view,173252,
4643,1433173688892,1034905,view,104982,
4644,1433175831130,810409,view,179740,
4645,1433175885792,820159,view,109663,
4646,1433172728503,829670,view,303833,
4647,1433174936118,906916,view,231243,
4648,1433174891994,290730,view,138691,
4649,1433176291907,278182,view,374391,
4650,1433175376689,475643,view,13358,
4651,1433175831779,615793,view,460188,
4652,1433172785166,804779,view,134647,
4653,1433172568088,1162858,addtocart,387373,
4654,1433176231069,138131,view,7943,
4655,1433174111801,442414,view,380944,
4656,1433173781726,664640,view,113833,
4657,1433175157030,521815,view,85062,
4658,1433173072250,1343531,view,39616,
4659,1433174423538,261301,view,233695,
4660,1433176253107,1242777,transaction,430292,17312.0
4661,1433176638492,939887,view,273118,
4662,1433176085548,1138841,view,194354,
4663,1433176167157,24559,view,384424,
4664,1433174802315,373359,view,213888,
4665,1433176702224,880681,view,60479,
4666,1433172351477,1098018,view,456889,
4667,1433174081078,404876,view,2369,
4668,1433176400272,809753,view,153280,
4669,1433176174088,71037,view,408173,
4670,1433175387940,440916,view,410785,
4671,1433174852146,280072,view,287561,
4672,1433173392819,777060,view,362585,
4673,1433174422921,777696,view,158829,
4674,1433175317033,1374973,view,263993,
4675,1433175027403,615873,view,196137,
4676,1433174229915,161206,view,165397,
4677,1433173929914,309647,addtocart,19883,
4678,1433174992641,325643,view,328007,
4679,1433172951383,153977,view,232824,
4680,1433174360678,161206,view,339411,
4681,1433173277515,837123,view,281276,
4682,1433175986075,1175223,view,239590,
4683,1433176082616,1383221,view,23538,
4684,1433176614309,820159,view,309275,
4685,1433175239016,615793,view,268335,
4686,1433172791031,1215130,view,235224,
4687,1433176349976,412614,view,29196,
4688,1433173985656,1371368,view,53957,
4689,1433172828323,786822,view,285978,
4690,1433174397763,924523,view,156173,
4691,1433176762721,1105601,view,60479,
4692,1433175188835,619525,view,346268,
4693,1433174657917,425170,view,228325,
4694,1433174860112,280072,view,398404,
4695,1433176697521,515956,view,308354,
4696,1433176050631,294658,view,283550,
4697,1433176385154,152525,view,376621,
4698,1433176072547,518659,view,143185,
4699,1433173399303,274435,view,357371,
4700,1433175640814,355668,view,158594,
4701,1433176181943,1073095,view,42641,
4702,1433175290373,1253271,view,109312,
4703,1433174127120,303877,view,237422,
4704,1433172172288,1028013,view,315545,
4705,1433173269306,1130627,view,384925,
4706,1433175880417,138131,view,430292,
4707,1433176228332,16497,view,288750,
4708,1433176740903,583501,view,262105,
4709,1433175396687,1327144,view,352897,
4710,1433175097521,1167197,view,412320,
4711,1433173958666,1221409,view,56763,
4712,1433173774443,739006,view,433762,
4713,1433175418533,1094399,view,333507,
4714,1433174916348,425170,view,398012,
4715,1433173774111,500807,view,224237,
4716,1433175635717,1073385,view,241182,
4717,1433173064082,1179745,view,317435,
4718,1433175706894,1332819,view,335975,
4719,1433176576667,615910,view,422333,
4720,1433172159416,1184148,view,245485,
4721,1433174261997,556652,view,124369,
4722,1433174262144,834101,view,429963,
4723,1433175305637,100940,view,321631,
4724,1433173704715,963876,view,193115,
4725,1433176173570,773236,view,110065,
4726,1433173177055,629440,view,286981,
4727,1433175663128,1052536,addtocart,192792,
4728,1433174567349,830918,view,135011,
4729,1433173051683,183199,view,372581,
4730,1433172495572,506685,view,44882,
4731,1433176534917,1111749,view,331084,
4732,1433175257025,941682,view,234136,
4733,1433174062265,24392,view,245433,
4734,1433172910609,287497,view,294948,
4735,1433174230386,107140,view,79876,
4736,1433172664891,1046011,view,431108,
4737,1433176143479,322407,view,337348,
4738,1433172257646,1320174,view,4606,
4739,1433174168933,718286,view,357474,
4740,1433175418771,273406,view,375160,
4741,1433175231386,189384,view,369447,
4742,1433173738461,234164,view,2661,
4743,1433176474048,350566,view,379520,
4744,1433175799857,398719,view,392651,
4745,1433175073257,562136,view,146306,
4746,1433173441311,1188145,view,17794,
4747,1433176203715,398719,view,307797,
4748,1433173299857,1387232,view,357229,
4749,1433175181007,1233468,view,10528,
4750,1433173708590,769892,view,109656,
4751,1433174506607,1162477,view,400567,
4752,1433173821553,347978,view,44118,
4753,1433175335643,357533,view,336861,
4754,1433176103142,1321337,view,127237,
4755,1433176646895,485547,view,205347,
4756,1433175269823,519451,view,297903,
4757,1433173709903,695631,view,206010,
4758,1433173769523,40946,view,359772,
4759,1433175814631,515235,view,405989,
4760,1433173459231,560633,view,319019,
4761,1433172585697,547480,view,19972,
4762,1433175979067,875594,view,193665,
4763,1433175807363,615793,view,460188,
4764,1433176558848,1080654,view,364311,
4765,1433172384632,36694,addtocart,118208,
4766,1433173152863,336231,view,118199,
4767,1433173522137,1349562,view,74851,
4768,1433173925102,145572,view,175555,
4769,1433174339909,780073,view,157437,
4770,1433174339862,309197,view,122219,
4771,1433173256545,1350829,view,330353,
4772,1433176736123,1191975,view,9638,
4773,1433172748973,1235292,view,36013,
4774,1433175719216,355496,view,137232,
4775,1433172387484,1371643,view,203002,
4776,1433176311817,757743,view,64023,
4777,1433173990366,92468,view,30024,
4778,1433172483132,610183,view,188148,
4779,1433173186296,557378,view,267641,
4780,1433173634023,682423,view,192254,
4781,1433176360315,215952,view,104992,
4782,1433176512247,745292,view,82278,
4783,1433172797698,785611,view,64751,
4784,1433174838645,172329,view,18423,
4785,1433175475797,643673,view,265775,
4786,1433176359638,938537,view,338307,
4787,1433173097782,485809,view,101620,
4788,1433175612674,273406,addtocart,256146,
4789,1433175663535,969254,view,401849,
4790,1433175266342,752647,view,360516,
4791,1433174332569,834101,view,429963,
4792,1433173048805,183199,view,456835,
4793,1433174648803,1381613,addtocart,189444,
4794,1433175153102,904432,view,92977,
4795,1433175005486,1052536,view,8501,
4796,1433172477633,63121,view,248032,
4797,1433172262371,63121,view,248032,
4798,1433172546188,448987,view,28062,
4799,1433175857959,1347244,view,82734,
4800,1433172212360,561952,view,8136,
4801,1433174405275,730437,view,380332,
4802,1433173943991,453593,view,446919,
4803,1433175189593,1052536,view,192792,
4804,1433174535974,1172936,view,298009,
4805,1433173916325,1138954,view,238828,
4806,1433172725595,1215130,view,235224,
4807,1433175677985,145959,view,428257,
4808,1433172955291,1237590,view,234255,
4809,1433172400683,1145308,view,89646,
4810,1433174911592,589562,view,246061,
4811,1433176107470,885746,view,94406,
4812,1433174518180,189384,transaction,299044,7244.0
4813,1433173760255,321470,view,222422,
4814,1433174911310,619122,view,321488,
4815,1433173740191,77262,view,134053,
4816,1433176429968,1306136,view,435705,
4817,1433174668812,492165,view,191101,
4818,1433174911154,492165,view,63007,
4819,1433174748808,1052536,view,358845,
4820,1433172593834,73449,view,241557,
4821,1433172593888,162547,view,189381,
4822,1433173910024,425170,view,37402,
4823,1433175130881,1236719,view,65307,
4824,1433175749762,999714,view,170854,
4825,1433174325120,1068534,view,362665,
4826,1433174097017,1232049,view,250999,
4827,1433173066215,1235292,addtocart,133247,
4828,1433175850396,341612,view,26515,
4829,1433174548174,808813,view,1891,
4830,1433174047095,557378,view,74642,
4831,1433174878262,627990,view,174498,
4832,1433173573180,1202750,view,433048,
4833,1433173240371,335248,view,25298,
4834,1433172891567,825321,view,331980,
4835,1433173740795,321470,view,394679,
4836,1433175359724,1246715,view,260419,
4837,1433173094892,653625,view,328535,
4838,1433174192455,425170,view,289962,
4839,1433173135006,532946,view,109288,
4840,1433176552138,85734,view,301717,
4841,1433174774791,1084364,view,404265,
4842,1433173198907,500807,view,131834,
4843,1433172730772,245838,view,37955,
4844,1433172767536,785611,view,64751,
4845,1433176573293,409324,view,355994,
4846,1433176666231,285979,view,261589,
4847,1433176189007,350566,view,464286,
4848,1433174434402,137322,view,159822,
4849,1433173472227,560633,view,393134,
4850,1433175911734,308667,view,406585,
4851,1433174797378,1282033,view,3494,
4852,1433174942671,1237087,view,269842,
4853,1433173583510,1348711,view,8853,
4854,1433175852926,1253952,view,411482,
4855,1433176259359,1387240,view,277059,
4856,1433175670744,1215251,view,278609,
4857,1433175978308,163001,view,68607,
4858,1433176295576,1239088,view,6,
4859,1433175432031,430643,view,307220,
4860,1433174409714,425170,view,398012,
4861,1433175196495,492165,view,63007,
4862,1433175146909,582937,view,243171,
4863,1433172981479,910665,view,62394,
4864,1433172457782,972459,view,331514,
4865,1433175912799,485745,view,182642,
4866,1433176120306,740400,view,218514,
4867,1433175784715,764788,view,103961,
4868,1433176673372,1080654,view,179033,
4869,1433174074861,1058834,view,272187,
4870,1433175865708,216801,view,289984,
4871,1433175437894,216719,view,273216,
4872,1433176236034,77390,view,458348,
4873,1433174951946,231993,view,158424,
4874,1433172162048,362614,view,323179,
4875,1433173749314,1088275,view,288418,
4876,1433174220969,57789,view,305536,
4877,1433174761838,1133297,view,184334,
4878,1433172531906,61214,view,395457,
4879,1433175558671,1220658,view,63092,
4880,1433172803715,493719,view,287717,
4881,1433174825362,750646,view,75461,
4882,1433174904919,492757,view,6888,
4883,1433173308204,829289,view,448044,
4884,1433172240079,647545,view,184199,
4885,1433175104449,1052536,view,4377,
4886,1433172532232,900943,view,160939,
4887,1433172238867,243025,view,209673,
4888,1433173806687,805781,view,260957,
4889,1433176217655,398719,view,307797,
4890,1433175453653,8736,view,24358,
4891,1433174492738,1350207,view,378027,
4892,1433172327072,1094964,view,391718,
4893,1433172304921,1098018,view,432503,
4894,1433175929372,225655,view,233821,
4895,1433173488486,346977,view,446488,
4896,1433172971117,837123,view,281276,
4897,1433173639657,460596,view,180451,
4898,1433175077026,1079679,view,391089,
4899,1433174527662,1329826,view,292124,
4900,1433175580850,1102387,view,103711,
4901,1433174243140,425170,view,357762,
4902,1433176093475,1239395,view,335378,
4903,1433175400800,189384,view,433397,
4904,1433172522055,925184,view,170936,
4905,1433174649678,1106877,view,367956,
4906,1433174972143,521813,view,29100,
4907,1433176046408,343153,view,262159,
4908,1433176259957,693054,view,138930,
4909,1433174953424,273406,view,124065,
4910,1433174653848,273406,view,161772,
4911,1433176769632,1053264,view,300075,
4912,1433176742537,584718,view,35156,
4913,1433175001748,979582,view,435705,
4914,1433176314071,207187,view,119639,
4915,1433175697401,274726,view,21163,
4916,1433176053140,343153,view,37845,
4917,1433174785227,1385214,view,70816,
4918,1433175514530,1267107,view,34862,
4919,1433173919983,92468,view,30024,
4920,1433172712461,344051,view,66389,
4921,1433172171994,826219,view,361844,
4922,1433174247277,41502,view,398673,
4923,1433176776590,113397,view,287356,
4924,1433172246433,1155399,view,286739,
4925,1433144835053,2610,view,159856,
4926,1433144796173,177687,view,413518,
4927,1433138724461,205491,view,419567,
4928,1433138768681,620706,view,248564,
4929,1433139377447,1295809,view,374091,
4930,1433154534759,684451,view,238035,
4931,1433139378412,225371,view,94326,
4932,1433156089626,527500,view,240262,
4933,1433141232171,421362,view,132486,
4934,1433161953205,400325,view,436781,
4935,1433162783288,862561,view,126044,
4936,1433146744743,20705,view,334273,
4937,1433146778557,96851,view,329407,
4938,1433139385244,516976,view,257138,
4939,1433146822353,562767,view,363040,
4940,1433138718897,1252797,view,402257,
4941,1433146854427,592787,view,373514,
4942,1433146856563,1075857,view,204421,
4943,1433161793576,493871,view,360380,
4944,1433161792788,99830,view,224700,
4945,1433144639390,828526,view,187907,
4946,1433146878608,1322362,view,75289,
4947,1433146634309,197339,view,146051,
4948,1433139278262,37936,view,374633,
4949,1433162821792,100058,view,447434,
4950,1433156270459,17768,view,108486,
4951,1433144579184,306497,view,136387,
4952,1433139402268,483653,view,146855,
4953,1433161971955,307542,view,15153,
4954,1433139403447,346737,view,68954,
4955,1433144516806,1038881,view,448972,
4956,1433154339329,764538,view,118318,
4957,1433147003660,592787,view,337772,
4958,1433154326917,192491,view,436728,
4959,1433160455418,1354366,addtocart,259913,
4960,1433144469617,1390745,view,391871,
4961,1433140147960,66536,view,382397,
4962,1433139363908,298867,view,235001,
4963,1433154294747,621972,view,216025,
4964,1433147098047,751472,view,371357,
4965,1433147106867,729073,view,413639,
4966,1433139975861,1014119,view,94230,
4967,1433154640003,1124192,view,252031,
4968,1433140505982,495104,view,377575,
4969,1433161395389,307542,view,20740,
4970,1433147132040,1181591,view,432202,
4971,1433161992188,797730,view,378045,
4972,1433145895910,1111874,view,225056,
4973,1433144361445,1033294,view,271422,
4974,1433147156975,311205,view,47174,
4975,1433154259215,451022,view,74060,
4976,1433140527830,847668,view,256473,
4977,1433147206945,333498,view,444090,
4978,1433144277609,1390745,view,391871,
4979,1433160841917,624593,view,437293,
4980,1433140222223,96960,view,53905,
4981,1433139221992,876664,view,465276,
4982,1433162434950,673857,view,260579,
4983,1433162013248,797730,view,156985,
4984,1433156645438,307542,view,237918,
4985,1433160941174,868976,view,333095,
4986,1433144141042,315760,view,231656,
4987,1433144120916,75951,view,139321,
4988,1433141252649,1260346,view,389135,
4989,1433140530127,329584,view,256053,
4990,1433144091275,1234426,view,245818,
4991,1433154710156,183186,view,123092,
4992,1433147467703,977003,view,276869,
4993,1433154039104,917835,view,338208,
4994,1433161230819,603995,view,237899,
4995,1433147505839,538433,view,379254,
4996,1433162026831,715620,view,373138,
4997,1433144039613,829445,view,325772,
4998,1433154001008,1166562,addtocart,103311,
4999,1433162380111,541509,view,462411,
5000,1433140557145,1123518,view,239202,
5001,1433139468705,1373843,view,235062,
5002,1433147570658,794198,view,98021,
5003,1433161745114,587106,view,75822,
5004,1433139474369,335055,view,454419,
5005,1433147668301,1151837,view,412108,
5006,1433143916437,211633,view,206361,
5007,1433162042962,555011,view,161099,
5008,1433162044548,797730,view,21902,
5009,1433139997576,798839,view,398735,
5010,1433139283364,365887,view,61972,
5011,1433143840275,680504,view,188171,
5012,1433139494781,292212,view,177506,
5013,1433139229785,456797,view,371445,
5014,1433143795470,393265,addtocart,276937,
5015,1433141064324,931705,view,295281,
5016,1433139500559,1373843,view,320275,
5017,1433143722513,1011053,view,98230,
5018,1433141266782,657300,view,87166,
5019,1433139117125,1332091,view,297047,
5020,1433157114673,141071,view,362375,
5021,1433162838418,496784,view,392049,
5022,1433162431017,1378194,view,230841,
5023,1433143654902,144478,view,127123,
5024,1433143635528,1334361,view,74455,
5025,1433139872612,532387,view,377193,
5026,1433148105906,1118006,view,305883,
5027,1433139523449,506281,view,96378,
5028,1433154796233,183186,view,276704,
5029,1433141028068,847668,view,256473,
5030,1433148177596,580290,view,308334,
5031,1433139530688,1373843,view,386743,
5032,1433148224671,580290,view,241555,
5033,1433148230538,311205,view,79444,
5034,1433139099601,201550,view,175332,
5035,1433140461493,1288699,view,298190,
5036,1433146366548,517720,view,173674,
5037,1433138847071,1235142,view,84731,
5038,1433143445581,393265,addtocart,109776,
5039,1433143438891,57269,view,16080,
5040,1433141411319,1102875,view,191803,
5041,1433162363469,541509,view,215764,
5042,1433160424158,694351,view,293159,
5043,1433141281295,1240838,view,456589,
5044,1433148403157,311205,view,437490,
5045,1433155155909,410817,view,4807,
5046,1433161441937,405288,view,325852,
5047,1433141642759,893034,view,195453,
5048,1433153326063,51000,view,308967,
5049,1433153290808,407817,view,380592,
5050,1433148622221,580290,view,448070,
5051,1433140972212,592787,view,339411,
5052,1433148679708,107298,view,401939,
5053,1433143220222,91786,view,25549,
5054,1433161000769,307542,view,20740,
5055,1433148802496,1254572,view,364888,
5056,1433143168495,78096,view,365014,
5057,1433143151569,393265,addtocart,298860,
5058,1433148877473,375681,view,302051,
5059,1433143146311,1058455,view,27216,
5060,1433153101809,758753,view,160913,
5061,1433143141088,152540,view,413116,
5062,1433143136088,393265,addtocart,435184,
5063,1433143133321,412954,view,306739,
5064,1433143123588,658548,view,373384,
5065,1433157773459,1292307,view,40426,
5066,1433143111139,424036,view,399031,
5067,1433140135569,45354,view,277229,
5068,1433140439744,1207448,view,203090,
5069,1433153052893,159835,view,57181,
5070,1433153051183,1215529,view,104720,
5071,1433153050633,1033635,view,140265,
5072,1433143078326,563755,addtocart,389814,
5073,1433141683627,159263,view,182642,
5074,1433139054554,757268,view,235438,
5075,1433157874708,1175771,view,23275,
5076,1433149153810,137,view,383819,
5077,1433142990343,393265,view,201157,
5078,1433157898198,487921,view,13686,
5079,1433145402188,880540,view,23749,
5080,1433142975061,899237,view,370653,
5081,1433157912108,139401,view,21886,
5082,1433139318691,1180458,view,161384,
5083,1433142961844,393265,addtocart,214820,
5084,1433140912501,994135,view,132399,
5085,1433157932894,36971,view,394391,
5086,1433152886273,498649,view,260954,
5087,1433161653955,99830,view,219821,
5088,1433139932976,984770,view,104537,
5089,1433142923782,1007944,view,194557,
5090,1433142922598,214308,view,309919,
5091,1433152823745,1171743,view,395845,
5092,1433139316281,876664,view,267050,
5093,1433138617467,876508,view,404235,
5094,1433142896782,845092,view,339812,
5095,1433159711054,826010,transaction,138356,16490.0
5096,1433142871676,157419,addtocart,100367,
5097,1433139636984,851691,view,191253,
5098,1433140543963,25560,view,219882,
5099,1433155007221,183186,view,130776,
5100,1433146134593,464205,view,62508,
5101,1433138613441,743835,view,340825,
5102,1433162568304,862561,view,126044,
5103,1433142823396,412954,view,387341,
5104,1433149622520,289430,view,308057,
5105,1433149642520,1360286,view,320620,
5106,1433146126351,894263,view,31954,
5107,1433159247974,1282863,view,279623,
5108,1433162507262,673857,view,410582,
5109,1433152702483,488661,view,347247,
5110,1433155487673,1205266,view,424515,
5111,1433142753401,922128,view,48704,
5112,1433152661739,488661,view,354982,
5113,1433158162532,1246679,view,408741,
5114,1433162193123,99830,view,345395,
5115,1433140419031,788184,view,302696,
5116,1433158165456,1320882,view,22217,
5117,1433141365413,969021,view,393575,
5118,1433140177367,1012089,view,346139,
5119,1433139308622,209404,view,52254,
5120,1433152619408,653586,view,296217,
5121,1433139667363,1297456,view,67529,
5122,1433161617966,677717,view,386947,
5123,1433160169137,251002,view,347247,
5124,1433142675533,311205,view,47174,
5125,1433139306677,1133224,view,8651,
5126,1433140846841,580290,view,241555,
5127,1433150143871,146348,view,453150,
5128,1433141376973,532909,view,226899,
5129,1433139293827,743010,view,99612,
5130,1433145583634,594326,view,121413,
5131,1433159631263,1305393,view,84160,
5132,1433158373231,175244,view,396168,
5133,1433139693529,483653,view,128542,
5134,1433140286345,538433,view,379254,
5135,1433140065307,592204,view,335584,
5136,1433159176215,1117506,view,129624,
5137,1433152389421,758753,view,223042,
5138,1433142502147,157419,view,457539,
5139,1433140819015,278305,view,145144,
5140,1433142496801,1112124,view,248616,
5141,1433139701940,1292795,view,89125,
5142,1433152372252,1289335,view,141157,
5143,1433152336936,1399927,view,161729,
5144,1433142439448,1263136,view,432503,
5145,1433150610859,719073,view,322955,
5146,1433139833249,48639,view,380971,
5147,1433139833156,1177032,view,56209,
5148,1433142423538,1273426,view,235224,
5149,1433150654634,719073,view,322955,
5150,1433140797903,1099349,view,344310,
5151,1433140283762,1364252,view,298869,
5152,1433142400106,1130033,view,235032,
5153,1433141906856,157419,view,376294,
5154,1433160242904,902259,addtocart,441620,
5155,1433160242936,902259,addtocart,441620,
5156,1433158526921,511006,view,290322,
5157,1433138901375,195264,view,116984,
5158,1433152237404,303575,view,256695,
5159,1433139724629,654443,view,435260,
5160,1433140682222,74591,view,273320,
5161,1433158582779,1182153,view,122219,
5162,1433140357668,220751,view,201284,
5163,1433140776346,801613,view,450292,
5164,1433140078328,61554,view,385691,
5165,1433139733203,536360,view,38578,
5166,1433160367170,694351,view,293159,
5167,1433161570049,1020129,view,60321,
5168,1433142302317,157419,view,103782,
5169,1433138542761,1023437,view,258089,
5170,1433159127975,922285,view,176321,
5171,1433138960944,1214102,view,10983,
5172,1433138959673,217095,view,448453,
5173,1433141886766,884485,view,377486,
5174,1433161564639,1130267,view,238714,
5175,1433160668471,755677,view,37862,
5176,1433142237591,157419,view,100367,
5177,1433138954457,266414,view,2836,
5178,1433152087557,1332125,view,225612,
5179,1433142229574,420003,view,246560,
5180,1433142207028,415797,view,302242,
5181,1433139753337,1373843,view,466550,
5182,1433162875806,444353,view,394518,
5183,1433139755922,1088359,view,433059,
5184,1433139798935,1373843,view,357251,
5185,1433141952625,695803,view,227781,
5186,1433162533367,673857,view,36310,
5187,1433138946729,187433,view,144540,
5188,1433140362181,220751,view,132420,
5189,1433139762822,1380455,view,229797,
5190,1433138914745,1373843,view,48881,
5191,1433140732036,801613,view,182246,
5192,1433158772392,668898,view,385550,
5193,1433162645031,862561,view,304669,
5194,1433145668944,676733,view,428554,
5195,1433151491057,1218285,view,170463,
5196,1433151516450,969732,view,306419,
5197,1433142088137,537396,view,435089,
5198,1433140720481,969021,view,393575,
5199,1433138556506,657261,view,61104,
5200,1433140717469,801613,view,447632,
5201,1433145999366,189146,view,127969,
5202,1433142062137,963503,view,345672,
5203,1433142062027,14033,view,36642,
5204,1433158848394,826010,view,138356,
5205,1433140700233,400268,view,329340,
5206,1433161041483,1195489,view,433169,
5207,1433162964249,633164,view,156036,
5208,1433142029013,157419,addtocart,135703,
5209,1433139783577,48639,view,335041,
5210,1433151767075,1332125,view,440646,
5211,1433140701846,801613,view,237217,
5212,1433158930056,538401,view,282470,
5213,1433142008902,1083051,view,13407,
5214,1433144831933,74235,view,343847,
5215,1433140523316,495104,view,377575,
5216,1433156067989,182408,view,372581,
5217,1433183242283,1085857,view,317793,
5218,1433183920235,302835,view,325652,
5219,1433181424496,892765,view,315555,
5220,1433182409218,9004,view,155196,
5221,1433184265384,825315,view,359313,
5222,1433183293418,286616,transaction,183087,8906.0
5223,1433182341463,1235292,addtocart,4887,
5224,1433180636961,1326841,addtocart,14671,
5225,1433181763506,820159,view,177773,
5226,1433182460429,1056688,view,283218,
5227,1433182509349,1327144,view,442871,
5228,1433182339766,457035,addtocart,24855,
5229,1433182779151,63708,view,120986,
5230,1433182199958,95091,view,150100,
5231,1433180716456,1336835,view,121429,
5232,1433181308405,181278,view,350629,
5233,1433181489505,1250313,view,412662,
5234,1433181000311,966043,view,276758,
5235,1433180845136,1039999,view,299592,
5236,1433183134695,228271,view,307630,
5237,1433180913888,238383,view,23275,
5238,1433181197030,205445,view,348024,
5239,1433183492467,288981,view,377272,
5240,1433183096257,286616,view,167051,
5241,1433180982557,258525,view,200413,
5242,1433182505763,175383,view,354042,
5243,1433182876612,807764,view,132714,
5244,1433181077297,893848,view,331311,
5245,1433181407262,138131,view,14932,
5246,1433181228132,412017,view,96924,
5247,1433181568221,131367,view,424533,
5248,1433183021491,843120,view,357747,
5249,1433183097324,886334,view,344028,
5250,1433183861970,825922,view,65091,
5251,1433181026121,573478,view,431055,
5252,1433183746028,820159,view,399053,
5253,1433182584511,1210904,view,429607,
5254,1433183746106,173858,view,4887,
5255,1433182909119,253880,view,198518,
5256,1433182503336,954153,view,181493,
5257,1433183137263,992231,view,327442,
5258,1433183846346,486342,view,366746,
5259,1433183901864,967858,view,453041,
5260,1433182117376,61715,view,179733,
5261,1433183645141,172222,view,385350,
5262,1433181151255,992377,view,346398,
5263,1433183438706,1404573,view,272187,
5264,1433183981073,369369,view,391289,
5265,1433184131608,350566,view,284871,
5266,1433181265827,470581,view,337877,
5267,1433181825445,1330173,view,445278,
5268,1433181178055,57469,view,184110,
5269,1433184055101,918612,view,219821,
5270,1433182171883,286616,view,437293,
5271,1433184055367,1192199,transaction,461765,8010.0
5272,1433182691920,128809,view,394785,
5273,1433184137728,350566,addtocart,284871,
5274,1433184095006,417220,view,367549,
5275,1433184232420,229157,view,155794,
5276,1433183336134,1352872,view,381803,
5277,1433181754272,1175766,view,89977,
5278,1433183983070,738071,view,24630,
5279,1433182448255,1236753,addtocart,185179,
5280,1433182881949,1323444,view,306537,
5281,1433182072760,719717,view,406213,
5282,1433181501431,1136631,view,8218,
5283,1433183173502,1390610,view,94788,
5284,1433182583147,1327144,view,442871,
5285,1433183502487,1235292,addtocart,221963,
5286,1433183954369,111587,view,268415,
5287,1433182116175,783286,view,372133,
5288,1433182446897,286616,view,431447,
5289,1433181230383,552029,view,293543,
5290,1433184085913,843120,view,203877,
5291,1433183272370,1235292,view,251235,
5292,1433184018826,1235292,transaction,221963,1139.0
5293,1433184018826,1235292,transaction,4887,1139.0
5294,1433183445401,819235,view,72235,
5295,1433183387912,502465,view,425228,
5296,1433182632008,389493,view,204841,
5297,1433183284289,1080827,view,138613,
5298,1433184108284,1013679,view,60425,
5299,1433182001892,598544,view,95683,
5300,1433182162923,1236753,view,369966,
5301,1433181452122,286616,view,379092,
5302,1433183339570,825045,view,207852,
5303,1433181248426,75401,view,253260,
5304,1433181975778,492270,view,4660,
5305,1433184257439,287488,view,390854,
5306,1433182887313,928676,view,291389,
5307,1433182913691,1236753,transaction,336393,10874.0
5308,1433183273010,265603,view,404346,
5309,1433180735603,1045411,view,60918,
5310,1433183284837,843120,view,357747,
5311,1433183119971,894669,view,393458,
5312,1433181081952,102363,view,104081,
5313,1433183508698,724083,view,72670,
5314,1433183341588,843120,view,357747,
5315,1433182541953,820159,addtocart,457189,
5316,1433181351549,1067960,addtocart,218817,
5317,1433181624412,1251625,view,405262,
5318,1433182593591,875758,view,421884,
5319,1433183449292,1235292,view,326447,
5320,1433182541343,820159,view,457189,
5321,1433181132915,779604,view,352318,
5322,1433182384632,290589,view,155269,
5323,1433183450114,96741,view,371448,
5324,1433180926746,524133,view,424197,
5325,1433181249590,1096720,view,174284,
5326,1433184189433,359876,view,245220,
5327,1433181756173,1271891,view,376700,
5328,1433183510960,502465,view,425228,
5329,1433183101306,984314,view,83277,
5330,1433183142526,937964,view,208939,
5331,1433182752358,205677,view,456758,
5332,1433181974262,1210904,view,421884,
5333,1433184175216,1348680,view,383285,
5334,1433181153109,969942,view,244494,
5335,1433181776982,376755,view,271944,
5336,1433183394341,421649,view,224355,
5337,1433181670846,886944,view,380529,
5338,1433182439571,969254,view,401849,
5339,1433184243111,979395,view,143446,
5340,1433183513603,117978,view,358845,
5341,1433181880003,1055400,view,201620,
5342,1433180640508,111134,view,170286,
5343,1433181973165,648140,view,110776,
5344,1433181335519,509379,view,157375,
5345,1433182228255,286616,addtocart,437293,
5346,1433182947567,733586,view,56361,
5347,1433181202281,1368631,view,185570,
5348,1433181017458,8002,view,41979,
5349,1433181394733,463825,view,221179,
5350,1433183719893,232762,view,49511,
5351,1433182489358,106989,view,53314,
5352,1433181271571,329743,view,4087,
5353,1433181482984,11757,view,274673,
5354,1433182176203,1402681,view,253956,
5355,1433181010221,1382935,view,429449,
5356,1433182621336,253439,view,141780,
5357,1433183695328,173858,view,416187,
5358,1433182070352,1172184,view,207165,
